id,student_id,course_id,created_by,created_date,last_modified_by,last_modified_date
64,13,2741,\N,\N,\N,\N
65,13,3422,\N,\N,\N,\N
66,14,369,\N,\N,\N,\N
67,14,611,\N,\N,\N,\N
68,14,2096,\N,\N,\N,\N
69,14,3193,\N,\N,\N,\N
70,14,3889,\N,\N,\N,\N
71,15,308,\N,\N,\N,\N
72,15,415,\N,\N,\N,\N
73,15,1049,\N,\N,\N,\N
74,15,2964,\N,\N,\N,\N
75,15,3706,\N,\N,\N,\N
76,16,947,\N,\N,\N,\N
77,16,1082,\N,\N,\N,\N
78,16,1213,\N,\N,\N,\N
79,16,1871,\N,\N,\N,\N
80,16,2640,\N,\N,\N,\N
81,17,206,\N,\N,\N,\N
82,17,409,\N,\N,\N,\N
83,17,716,\N,\N,\N,\N
84,17,1902,\N,\N,\N,\N
85,17,3331,\N,\N,\N,\N
86,18,162,\N,\N,\N,\N
87,18,1191,\N,\N,\N,\N
88,18,1476,\N,\N,\N,\N
89,18,3491,\N,\N,\N,\N
90,18,3581,\N,\N,\N,\N
91,19,1281,\N,\N,\N,\N
92,19,1745,\N,\N,\N,\N
93,19,2773,\N,\N,\N,\N
94,19,3026,\N,\N,\N,\N
95,19,3284,\N,\N,\N,\N
96,20,390,\N,\N,\N,\N
97,20,475,\N,\N,\N,\N
98,20,3106,\N,\N,\N,\N
99,20,3487,\N,\N,\N,\N
100,20,3647,\N,\N,\N,\N
101,21,40,\N,\N,\N,\N
102,21,188,\N,\N,\N,\N
103,21,567,\N,\N,\N,\N
104,21,2498,\N,\N,\N,\N
105,21,2718,\N,\N,\N,\N
106,22,699,\N,\N,\N,\N
107,22,1347,\N,\N,\N,\N
108,22,1465,\N,\N,\N,\N
109,22,2651,\N,\N,\N,\N
110,22,3664,\N,\N,\N,\N
111,23,1099,\N,\N,\N,\N
112,23,1793,\N,\N,\N,\N
113,23,2547,\N,\N,\N,\N
114,23,3599,\N,\N,\N,\N
115,23,3913,\N,\N,\N,\N
116,24,381,\N,\N,\N,\N
117,24,1404,\N,\N,\N,\N
118,24,1527,\N,\N,\N,\N
119,24,3003,\N,\N,\N,\N
120,24,3339,\N,\N,\N,\N
121,25,467,\N,\N,\N,\N
122,25,750,\N,\N,\N,\N
123,25,1640,\N,\N,\N,\N
124,25,1642,\N,\N,\N,\N
125,25,3942,\N,\N,\N,\N
126,26,1114,\N,\N,\N,\N
127,26,1580,\N,\N,\N,\N
128,26,1870,\N,\N,\N,\N
129,26,2826,\N,\N,\N,\N
130,26,3424,\N,\N,\N,\N
131,27,1728,\N,\N,\N,\N
132,27,1959,\N,\N,\N,\N
133,27,2658,\N,\N,\N,\N
134,27,3277,\N,\N,\N,\N
135,27,3485,\N,\N,\N,\N
136,28,464,\N,\N,\N,\N
137,28,543,\N,\N,\N,\N
138,28,684,\N,\N,\N,\N
139,28,3265,\N,\N,\N,\N
140,28,3630,\N,\N,\N,\N
141,29,241,\N,\N,\N,\N
142,29,2852,\N,\N,\N,\N
143,29,2976,\N,\N,\N,\N
144,29,3459,\N,\N,\N,\N
145,29,3861,\N,\N,\N,\N
146,30,425,\N,\N,\N,\N
147,30,653,\N,\N,\N,\N
148,30,1705,\N,\N,\N,\N
149,30,2420,\N,\N,\N,\N
150,30,3733,\N,\N,\N,\N
151,31,1795,\N,\N,\N,\N
152,31,1978,\N,\N,\N,\N
153,31,2331,\N,\N,\N,\N
154,31,2779,\N,\N,\N,\N
155,31,3287,\N,\N,\N,\N
156,32,743,\N,\N,\N,\N
157,32,1469,\N,\N,\N,\N
158,32,1556,\N,\N,\N,\N
159,32,2504,\N,\N,\N,\N
160,32,3192,\N,\N,\N,\N
161,33,119,\N,\N,\N,\N
162,33,2505,\N,\N,\N,\N
163,33,2804,\N,\N,\N,\N
164,33,3534,\N,\N,\N,\N
165,33,3605,\N,\N,\N,\N
166,34,536,\N,\N,\N,\N
167,34,2979,\N,\N,\N,\N
168,34,3435,\N,\N,\N,\N
169,34,3653,\N,\N,\N,\N
170,34,3988,\N,\N,\N,\N
171,35,463,\N,\N,\N,\N
172,35,1979,\N,\N,\N,\N
173,35,2000,\N,\N,\N,\N
174,35,3636,\N,\N,\N,\N
175,35,3770,\N,\N,\N,\N
176,36,189,\N,\N,\N,\N
177,36,260,\N,\N,\N,\N
178,36,1072,\N,\N,\N,\N
179,36,1685,\N,\N,\N,\N
180,36,1806,\N,\N,\N,\N
181,37,51,\N,\N,\N,\N
182,37,1288,\N,\N,\N,\N
183,37,2683,\N,\N,\N,\N
184,37,2886,\N,\N,\N,\N
185,37,3557,\N,\N,\N,\N
186,38,2150,\N,\N,\N,\N
187,38,2362,\N,\N,\N,\N
188,38,2777,\N,\N,\N,\N
189,38,3046,\N,\N,\N,\N
190,38,3144,\N,\N,\N,\N
191,39,918,\N,\N,\N,\N
192,39,2315,\N,\N,\N,\N
193,39,2744,\N,\N,\N,\N
194,39,2965,\N,\N,\N,\N
195,39,3915,\N,\N,\N,\N
196,40,1386,\N,\N,\N,\N
197,40,2127,\N,\N,\N,\N
198,40,2143,\N,\N,\N,\N
199,40,2820,\N,\N,\N,\N
200,40,3577,\N,\N,\N,\N
201,41,391,\N,\N,\N,\N
202,41,1773,\N,\N,\N,\N
203,41,2533,\N,\N,\N,\N
204,41,2711,\N,\N,\N,\N
205,41,2870,\N,\N,\N,\N
206,42,1019,\N,\N,\N,\N
207,42,1417,\N,\N,\N,\N
208,42,1974,\N,\N,\N,\N
209,42,2719,\N,\N,\N,\N
210,42,2977,\N,\N,\N,\N
211,43,609,\N,\N,\N,\N
212,43,1577,\N,\N,\N,\N
213,43,2628,\N,\N,\N,\N
214,43,2771,\N,\N,\N,\N
215,43,3437,\N,\N,\N,\N
216,44,224,\N,\N,\N,\N
217,44,2287,\N,\N,\N,\N
218,44,2511,\N,\N,\N,\N
219,44,3386,\N,\N,\N,\N
220,44,3654,\N,\N,\N,\N
221,45,48,\N,\N,\N,\N
222,45,643,\N,\N,\N,\N
223,45,2071,\N,\N,\N,\N
224,45,2636,\N,\N,\N,\N
225,45,3828,\N,\N,\N,\N
226,46,1923,\N,\N,\N,\N
227,46,2031,\N,\N,\N,\N
228,46,3477,\N,\N,\N,\N
229,46,3490,\N,\N,\N,\N
230,46,3562,\N,\N,\N,\N
231,47,307,\N,\N,\N,\N
232,47,678,\N,\N,\N,\N
233,47,1314,\N,\N,\N,\N
234,47,2014,\N,\N,\N,\N
235,47,3078,\N,\N,\N,\N
236,48,207,\N,\N,\N,\N
237,48,987,\N,\N,\N,\N
238,48,1140,\N,\N,\N,\N
239,48,1356,\N,\N,\N,\N
240,48,3974,\N,\N,\N,\N
241,49,913,\N,\N,\N,\N
242,49,1551,\N,\N,\N,\N
243,49,2077,\N,\N,\N,\N
244,49,2255,\N,\N,\N,\N
245,49,2636,\N,\N,\N,\N
246,50,323,\N,\N,\N,\N
247,50,963,\N,\N,\N,\N
248,50,1652,\N,\N,\N,\N
249,50,1881,\N,\N,\N,\N
250,50,3347,\N,\N,\N,\N
251,51,361,\N,\N,\N,\N
252,51,1820,\N,\N,\N,\N
253,51,1836,\N,\N,\N,\N
254,51,2348,\N,\N,\N,\N
255,51,3282,\N,\N,\N,\N
256,52,487,\N,\N,\N,\N
257,52,1295,\N,\N,\N,\N
258,52,1832,\N,\N,\N,\N
259,52,2042,\N,\N,\N,\N
260,52,3509,\N,\N,\N,\N
261,53,73,\N,\N,\N,\N
262,53,421,\N,\N,\N,\N
263,53,2038,\N,\N,\N,\N
264,53,2677,\N,\N,\N,\N
265,53,3053,\N,\N,\N,\N
266,54,147,\N,\N,\N,\N
267,54,1653,\N,\N,\N,\N
268,54,1689,\N,\N,\N,\N
269,54,2250,\N,\N,\N,\N
270,54,2283,\N,\N,\N,\N
271,55,1,\N,\N,\N,\N
272,55,373,\N,\N,\N,\N
273,55,2475,\N,\N,\N,\N
274,55,3244,\N,\N,\N,\N
275,55,3383,\N,\N,\N,\N
276,56,1248,\N,\N,\N,\N
277,56,2536,\N,\N,\N,\N
278,56,2612,\N,\N,\N,\N
279,56,3646,\N,\N,\N,\N
280,56,3946,\N,\N,\N,\N
281,57,848,\N,\N,\N,\N
282,57,2083,\N,\N,\N,\N
283,57,2304,\N,\N,\N,\N
284,57,2682,\N,\N,\N,\N
285,57,2751,\N,\N,\N,\N
286,58,1397,\N,\N,\N,\N
287,58,1489,\N,\N,\N,\N
288,58,1869,\N,\N,\N,\N
289,58,3381,\N,\N,\N,\N
290,58,3893,\N,\N,\N,\N
291,59,223,\N,\N,\N,\N
292,59,914,\N,\N,\N,\N
293,59,1862,\N,\N,\N,\N
294,59,3345,\N,\N,\N,\N
295,59,3459,\N,\N,\N,\N
296,60,1360,\N,\N,\N,\N
297,60,2295,\N,\N,\N,\N
298,60,2458,\N,\N,\N,\N
299,60,2539,\N,\N,\N,\N
300,60,3144,\N,\N,\N,\N
301,61,1489,\N,\N,\N,\N
302,61,1938,\N,\N,\N,\N
303,61,2692,\N,\N,\N,\N
304,61,2933,\N,\N,\N,\N
305,61,2936,\N,\N,\N,\N
306,62,400,\N,\N,\N,\N
307,62,468,\N,\N,\N,\N
308,62,1854,\N,\N,\N,\N
309,62,2699,\N,\N,\N,\N
310,62,3111,\N,\N,\N,\N
311,63,9,\N,\N,\N,\N
312,63,909,\N,\N,\N,\N
313,63,1399,\N,\N,\N,\N
314,63,1455,\N,\N,\N,\N
315,63,3400,\N,\N,\N,\N
316,64,1196,\N,\N,\N,\N
317,64,2244,\N,\N,\N,\N
318,64,2596,\N,\N,\N,\N
319,64,3277,\N,\N,\N,\N
320,64,3951,\N,\N,\N,\N
321,65,188,\N,\N,\N,\N
322,65,436,\N,\N,\N,\N
323,65,1532,\N,\N,\N,\N
324,65,2139,\N,\N,\N,\N
325,65,2876,\N,\N,\N,\N
326,66,576,\N,\N,\N,\N
327,66,673,\N,\N,\N,\N
328,66,2017,\N,\N,\N,\N
329,66,3367,\N,\N,\N,\N
330,66,3674,\N,\N,\N,\N
331,67,439,\N,\N,\N,\N
332,67,1677,\N,\N,\N,\N
333,67,2937,\N,\N,\N,\N
334,67,2956,\N,\N,\N,\N
335,67,3042,\N,\N,\N,\N
336,68,495,\N,\N,\N,\N
337,68,769,\N,\N,\N,\N
338,68,803,\N,\N,\N,\N
339,68,1042,\N,\N,\N,\N
340,68,2503,\N,\N,\N,\N
341,69,884,\N,\N,\N,\N
342,69,1610,\N,\N,\N,\N
343,69,1873,\N,\N,\N,\N
344,69,3491,\N,\N,\N,\N
345,69,3811,\N,\N,\N,\N
346,70,781,\N,\N,\N,\N
347,70,1385,\N,\N,\N,\N
348,70,2936,\N,\N,\N,\N
349,70,3201,\N,\N,\N,\N
350,70,3378,\N,\N,\N,\N
351,71,191,\N,\N,\N,\N
352,71,442,\N,\N,\N,\N
353,71,1698,\N,\N,\N,\N
354,71,3102,\N,\N,\N,\N
355,71,3796,\N,\N,\N,\N
356,72,505,\N,\N,\N,\N
357,72,2412,\N,\N,\N,\N
358,72,2594,\N,\N,\N,\N
359,72,2754,\N,\N,\N,\N
360,72,3431,\N,\N,\N,\N
361,73,1846,\N,\N,\N,\N
362,73,1874,\N,\N,\N,\N
363,73,2698,\N,\N,\N,\N
364,73,3163,\N,\N,\N,\N
365,73,3653,\N,\N,\N,\N
366,74,552,\N,\N,\N,\N
367,74,2066,\N,\N,\N,\N
368,74,2414,\N,\N,\N,\N
369,74,3917,\N,\N,\N,\N
370,74,3948,\N,\N,\N,\N
371,75,18,\N,\N,\N,\N
372,75,199,\N,\N,\N,\N
373,75,2044,\N,\N,\N,\N
374,75,2173,\N,\N,\N,\N
375,75,3016,\N,\N,\N,\N
376,76,1773,\N,\N,\N,\N
377,76,2267,\N,\N,\N,\N
378,76,2397,\N,\N,\N,\N
379,76,3436,\N,\N,\N,\N
380,76,3832,\N,\N,\N,\N
381,77,1979,\N,\N,\N,\N
382,77,2083,\N,\N,\N,\N
383,77,3200,\N,\N,\N,\N
384,77,3774,\N,\N,\N,\N
385,77,3787,\N,\N,\N,\N
386,78,712,\N,\N,\N,\N
387,78,726,\N,\N,\N,\N
388,78,2370,\N,\N,\N,\N
389,78,2834,\N,\N,\N,\N
390,78,3729,\N,\N,\N,\N
391,79,425,\N,\N,\N,\N
392,79,526,\N,\N,\N,\N
393,79,1587,\N,\N,\N,\N
394,79,2993,\N,\N,\N,\N
395,79,3340,\N,\N,\N,\N
396,80,1319,\N,\N,\N,\N
397,80,2460,\N,\N,\N,\N
398,80,2483,\N,\N,\N,\N
399,80,2694,\N,\N,\N,\N
400,80,3616,\N,\N,\N,\N
401,81,1576,\N,\N,\N,\N
402,81,1715,\N,\N,\N,\N
403,81,2065,\N,\N,\N,\N
404,81,2495,\N,\N,\N,\N
405,81,3611,\N,\N,\N,\N
406,82,3,\N,\N,\N,\N
407,82,1017,\N,\N,\N,\N
408,82,1121,\N,\N,\N,\N
409,82,2837,\N,\N,\N,\N
410,82,3123,\N,\N,\N,\N
411,83,1205,\N,\N,\N,\N
412,83,1405,\N,\N,\N,\N
413,83,1630,\N,\N,\N,\N
414,83,3947,\N,\N,\N,\N
415,83,3976,\N,\N,\N,\N
416,84,547,\N,\N,\N,\N
417,84,566,\N,\N,\N,\N
418,84,1691,\N,\N,\N,\N
419,84,1855,\N,\N,\N,\N
420,84,3297,\N,\N,\N,\N
421,85,2099,\N,\N,\N,\N
422,85,2468,\N,\N,\N,\N
423,85,2868,\N,\N,\N,\N
424,85,3066,\N,\N,\N,\N
425,85,3631,\N,\N,\N,\N
426,86,1225,\N,\N,\N,\N
427,86,2244,\N,\N,\N,\N
428,86,2874,\N,\N,\N,\N
429,86,3454,\N,\N,\N,\N
430,86,3526,\N,\N,\N,\N
431,87,1286,\N,\N,\N,\N
432,87,2268,\N,\N,\N,\N
433,87,2916,\N,\N,\N,\N
434,87,3019,\N,\N,\N,\N
435,87,3832,\N,\N,\N,\N
436,88,823,\N,\N,\N,\N
437,88,859,\N,\N,\N,\N
438,88,891,\N,\N,\N,\N
439,88,2557,\N,\N,\N,\N
440,88,2592,\N,\N,\N,\N
441,89,1191,\N,\N,\N,\N
442,89,1415,\N,\N,\N,\N
443,89,2813,\N,\N,\N,\N
444,89,2927,\N,\N,\N,\N
445,89,3774,\N,\N,\N,\N
446,90,544,\N,\N,\N,\N
447,90,2663,\N,\N,\N,\N
448,90,2755,\N,\N,\N,\N
449,90,2910,\N,\N,\N,\N
450,90,3995,\N,\N,\N,\N
451,91,729,\N,\N,\N,\N
452,91,2064,\N,\N,\N,\N
453,91,2223,\N,\N,\N,\N
454,91,2844,\N,\N,\N,\N
455,91,3926,\N,\N,\N,\N
456,92,473,\N,\N,\N,\N
457,92,1321,\N,\N,\N,\N
458,92,2609,\N,\N,\N,\N
459,92,2910,\N,\N,\N,\N
460,92,3117,\N,\N,\N,\N
461,93,1443,\N,\N,\N,\N
462,93,1968,\N,\N,\N,\N
463,93,2304,\N,\N,\N,\N
464,93,2338,\N,\N,\N,\N
465,93,2388,\N,\N,\N,\N
466,94,1710,\N,\N,\N,\N
467,94,2733,\N,\N,\N,\N
468,94,2762,\N,\N,\N,\N
469,94,2909,\N,\N,\N,\N
470,94,3862,\N,\N,\N,\N
471,95,1172,\N,\N,\N,\N
472,95,2187,\N,\N,\N,\N
473,95,3064,\N,\N,\N,\N
474,95,3447,\N,\N,\N,\N
475,95,3662,\N,\N,\N,\N
476,96,53,\N,\N,\N,\N
477,96,1731,\N,\N,\N,\N
478,96,3311,\N,\N,\N,\N
479,96,3471,\N,\N,\N,\N
480,96,3595,\N,\N,\N,\N
481,97,104,\N,\N,\N,\N
482,97,437,\N,\N,\N,\N
483,97,596,\N,\N,\N,\N
484,97,1561,\N,\N,\N,\N
485,97,2142,\N,\N,\N,\N
486,98,218,\N,\N,\N,\N
487,98,232,\N,\N,\N,\N
488,98,819,\N,\N,\N,\N
489,98,1094,\N,\N,\N,\N
490,98,2746,\N,\N,\N,\N
491,99,660,\N,\N,\N,\N
492,99,1174,\N,\N,\N,\N
493,99,2800,\N,\N,\N,\N
494,99,3073,\N,\N,\N,\N
495,99,3218,\N,\N,\N,\N
496,100,255,\N,\N,\N,\N
497,100,600,\N,\N,\N,\N
498,100,1027,\N,\N,\N,\N
499,100,2829,\N,\N,\N,\N
500,100,3439,\N,\N,\N,\N
501,101,836,\N,\N,\N,\N
502,101,1209,\N,\N,\N,\N
503,101,2217,\N,\N,\N,\N
504,101,3087,\N,\N,\N,\N
505,101,3213,\N,\N,\N,\N
506,102,133,\N,\N,\N,\N
507,102,420,\N,\N,\N,\N
508,102,1470,\N,\N,\N,\N
509,102,1854,\N,\N,\N,\N
510,102,2502,\N,\N,\N,\N
511,103,2302,\N,\N,\N,\N
512,103,2524,\N,\N,\N,\N
513,103,2767,\N,\N,\N,\N
514,103,3029,\N,\N,\N,\N
515,103,3556,\N,\N,\N,\N
516,104,919,\N,\N,\N,\N
517,104,2299,\N,\N,\N,\N
518,104,2651,\N,\N,\N,\N
519,104,3041,\N,\N,\N,\N
520,104,3543,\N,\N,\N,\N
521,105,974,\N,\N,\N,\N
522,105,1593,\N,\N,\N,\N
523,105,2093,\N,\N,\N,\N
524,105,3213,\N,\N,\N,\N
525,105,3264,\N,\N,\N,\N
526,106,1179,\N,\N,\N,\N
527,106,2722,\N,\N,\N,\N
528,106,2839,\N,\N,\N,\N
529,106,2852,\N,\N,\N,\N
530,106,3272,\N,\N,\N,\N
531,107,193,\N,\N,\N,\N
532,107,1563,\N,\N,\N,\N
533,107,1588,\N,\N,\N,\N
534,107,1707,\N,\N,\N,\N
535,107,3795,\N,\N,\N,\N
536,108,1281,\N,\N,\N,\N
537,108,2807,\N,\N,\N,\N
538,108,3229,\N,\N,\N,\N
539,108,3919,\N,\N,\N,\N
540,108,3997,\N,\N,\N,\N
541,109,54,\N,\N,\N,\N
542,109,221,\N,\N,\N,\N
543,109,2262,\N,\N,\N,\N
544,109,3047,\N,\N,\N,\N
545,109,3957,\N,\N,\N,\N
546,110,832,\N,\N,\N,\N
547,110,1030,\N,\N,\N,\N
548,110,2542,\N,\N,\N,\N
549,110,3199,\N,\N,\N,\N
550,110,3559,\N,\N,\N,\N
551,111,924,\N,\N,\N,\N
552,111,1815,\N,\N,\N,\N
553,111,3400,\N,\N,\N,\N
554,111,3525,\N,\N,\N,\N
555,111,3565,\N,\N,\N,\N
556,112,2596,\N,\N,\N,\N
557,112,2653,\N,\N,\N,\N
558,112,2887,\N,\N,\N,\N
559,112,2907,\N,\N,\N,\N
560,112,3734,\N,\N,\N,\N
561,113,1507,\N,\N,\N,\N
562,113,2239,\N,\N,\N,\N
563,113,2411,\N,\N,\N,\N
564,113,3025,\N,\N,\N,\N
565,113,3093,\N,\N,\N,\N
566,114,805,\N,\N,\N,\N
567,114,2472,\N,\N,\N,\N
568,114,2970,\N,\N,\N,\N
569,114,3180,\N,\N,\N,\N
570,114,3950,\N,\N,\N,\N
571,115,727,\N,\N,\N,\N
572,115,793,\N,\N,\N,\N
573,115,1205,\N,\N,\N,\N
574,115,1839,\N,\N,\N,\N
575,115,2797,\N,\N,\N,\N
576,116,306,\N,\N,\N,\N
577,116,712,\N,\N,\N,\N
578,116,766,\N,\N,\N,\N
579,116,3011,\N,\N,\N,\N
580,116,3943,\N,\N,\N,\N
581,117,167,\N,\N,\N,\N
582,117,489,\N,\N,\N,\N
583,117,1546,\N,\N,\N,\N
584,117,1756,\N,\N,\N,\N
585,117,2105,\N,\N,\N,\N
586,118,533,\N,\N,\N,\N
587,118,660,\N,\N,\N,\N
588,118,1083,\N,\N,\N,\N
589,118,1144,\N,\N,\N,\N
590,118,2280,\N,\N,\N,\N
591,119,24,\N,\N,\N,\N
592,119,1045,\N,\N,\N,\N
593,119,1354,\N,\N,\N,\N
594,119,2393,\N,\N,\N,\N
595,119,3466,\N,\N,\N,\N
596,120,164,\N,\N,\N,\N
597,120,635,\N,\N,\N,\N
598,120,1911,\N,\N,\N,\N
599,120,2907,\N,\N,\N,\N
600,120,3840,\N,\N,\N,\N
601,121,209,\N,\N,\N,\N
602,121,630,\N,\N,\N,\N
603,121,1322,\N,\N,\N,\N
604,121,2445,\N,\N,\N,\N
605,121,3804,\N,\N,\N,\N
606,122,2522,\N,\N,\N,\N
607,122,2562,\N,\N,\N,\N
608,122,3169,\N,\N,\N,\N
609,122,3454,\N,\N,\N,\N
610,122,3820,\N,\N,\N,\N
611,123,1234,\N,\N,\N,\N
612,123,2010,\N,\N,\N,\N
613,123,2346,\N,\N,\N,\N
614,123,2712,\N,\N,\N,\N
615,123,3236,\N,\N,\N,\N
616,124,299,\N,\N,\N,\N
617,124,1467,\N,\N,\N,\N
618,124,2254,\N,\N,\N,\N
619,124,2899,\N,\N,\N,\N
620,124,3212,\N,\N,\N,\N
621,125,754,\N,\N,\N,\N
622,125,901,\N,\N,\N,\N
623,125,1302,\N,\N,\N,\N
624,125,2153,\N,\N,\N,\N
625,125,3920,\N,\N,\N,\N
626,126,280,\N,\N,\N,\N
627,126,653,\N,\N,\N,\N
628,126,2070,\N,\N,\N,\N
629,126,2133,\N,\N,\N,\N
630,126,3221,\N,\N,\N,\N
631,127,377,\N,\N,\N,\N
632,127,1653,\N,\N,\N,\N
633,127,1704,\N,\N,\N,\N
634,127,2200,\N,\N,\N,\N
635,127,2225,\N,\N,\N,\N
636,128,874,\N,\N,\N,\N
637,128,907,\N,\N,\N,\N
638,128,1432,\N,\N,\N,\N
639,128,2718,\N,\N,\N,\N
640,128,3619,\N,\N,\N,\N
641,129,895,\N,\N,\N,\N
642,129,1203,\N,\N,\N,\N
643,129,1357,\N,\N,\N,\N
644,129,1360,\N,\N,\N,\N
645,129,1478,\N,\N,\N,\N
646,130,1946,\N,\N,\N,\N
647,130,2173,\N,\N,\N,\N
648,130,2533,\N,\N,\N,\N
649,130,3083,\N,\N,\N,\N
650,130,3893,\N,\N,\N,\N
651,131,37,\N,\N,\N,\N
652,131,2300,\N,\N,\N,\N
653,131,2660,\N,\N,\N,\N
654,131,3081,\N,\N,\N,\N
655,131,3374,\N,\N,\N,\N
656,132,470,\N,\N,\N,\N
657,132,985,\N,\N,\N,\N
658,132,1418,\N,\N,\N,\N
659,132,1826,\N,\N,\N,\N
660,132,2740,\N,\N,\N,\N
661,133,2514,\N,\N,\N,\N
662,133,2545,\N,\N,\N,\N
663,133,2631,\N,\N,\N,\N
664,133,3705,\N,\N,\N,\N
665,133,3763,\N,\N,\N,\N
666,134,164,\N,\N,\N,\N
667,134,999,\N,\N,\N,\N
668,134,2796,\N,\N,\N,\N
669,134,3628,\N,\N,\N,\N
670,134,3928,\N,\N,\N,\N
671,135,1315,\N,\N,\N,\N
672,135,1563,\N,\N,\N,\N
673,135,3262,\N,\N,\N,\N
674,135,3752,\N,\N,\N,\N
675,135,3871,\N,\N,\N,\N
676,136,465,\N,\N,\N,\N
677,136,1051,\N,\N,\N,\N
678,136,1581,\N,\N,\N,\N
679,136,2213,\N,\N,\N,\N
680,136,2966,\N,\N,\N,\N
681,137,102,\N,\N,\N,\N
682,137,1159,\N,\N,\N,\N
683,137,2118,\N,\N,\N,\N
684,137,3368,\N,\N,\N,\N
685,137,3733,\N,\N,\N,\N
686,138,1536,\N,\N,\N,\N
687,138,2084,\N,\N,\N,\N
688,138,2107,\N,\N,\N,\N
689,138,3156,\N,\N,\N,\N
690,138,3289,\N,\N,\N,\N
691,139,180,\N,\N,\N,\N
692,139,1215,\N,\N,\N,\N
693,139,1826,\N,\N,\N,\N
694,139,1994,\N,\N,\N,\N
695,139,3680,\N,\N,\N,\N
696,140,338,\N,\N,\N,\N
697,140,789,\N,\N,\N,\N
698,140,1313,\N,\N,\N,\N
699,140,2105,\N,\N,\N,\N
700,140,2669,\N,\N,\N,\N
701,141,394,\N,\N,\N,\N
702,141,686,\N,\N,\N,\N
703,141,3884,\N,\N,\N,\N
704,141,3917,\N,\N,\N,\N
705,141,3980,\N,\N,\N,\N
706,142,31,\N,\N,\N,\N
707,142,2185,\N,\N,\N,\N
708,142,2204,\N,\N,\N,\N
709,142,2568,\N,\N,\N,\N
710,142,3168,\N,\N,\N,\N
711,143,269,\N,\N,\N,\N
712,143,864,\N,\N,\N,\N
713,143,2579,\N,\N,\N,\N
714,143,2746,\N,\N,\N,\N
715,143,3169,\N,\N,\N,\N
716,144,874,\N,\N,\N,\N
717,144,1738,\N,\N,\N,\N
718,144,2808,\N,\N,\N,\N
719,144,3423,\N,\N,\N,\N
720,144,3543,\N,\N,\N,\N
721,145,426,\N,\N,\N,\N
722,145,843,\N,\N,\N,\N
723,145,2203,\N,\N,\N,\N
724,145,2879,\N,\N,\N,\N
725,145,3395,\N,\N,\N,\N
726,146,1783,\N,\N,\N,\N
727,146,3037,\N,\N,\N,\N
728,146,3176,\N,\N,\N,\N
729,146,3599,\N,\N,\N,\N
730,146,3999,\N,\N,\N,\N
731,147,296,\N,\N,\N,\N
732,147,2649,\N,\N,\N,\N
733,147,3060,\N,\N,\N,\N
734,147,3346,\N,\N,\N,\N
735,147,3850,\N,\N,\N,\N
736,148,98,\N,\N,\N,\N
737,148,630,\N,\N,\N,\N
738,148,1881,\N,\N,\N,\N
739,148,2811,\N,\N,\N,\N
740,148,2937,\N,\N,\N,\N
741,149,156,\N,\N,\N,\N
742,149,223,\N,\N,\N,\N
